1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
ieeexplore.ieee.org,210.150.26.206,-,88205,[01/Dec/2017:00:02:26,-0500],GET /stamp/banner.jsp HTTP/1.1,200,2551,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6165992&tag=1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,wBjmKAbkuLQVClqxxx2FoETpuYptfUx2F5xxvt*ThzpvvASPMRNl9Mx2BWb4zywx3Dx3D-18x2d3iQxx4aAQx2Bxxnsoix2BefrHXeAx3Dx3DtZhWWGVVSOnrMAqWYJPGfAx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,qMClhNtWdFv-aFJhzwO,168911,-,-,-,-,-,-,-,22487c8f62e81d8e2b7a01b42416786b
ieeexplore.ieee.org,155.69.24.171,-,5639,[01/Dec/2017:00:02:26,-0500],GET /document/8065136/?reload=true HTTP/1.1,200,45129,http://ieeexplore.ieee.org/document/8065136/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",wBjmKAbkuLRUd50yVRJP0WDFzkDrPlqB*c1Im33UCGmAVCSgZfW5x2BWQx3Dx3D-18x2dfDsBxxTOm9Pyix2BC4bxxs5fRAx3Dx3DKI4Jpu2NjXqmKcWuXcDHdQx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,-,670868,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,163.239.38.137,-,8175,[01/Dec/2017:00:02:26,-0500],GET /rest/document/204865/toc HTTP/1.1,200,2017,http://ieeexplore.ieee.org/document/204865/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),ndiQHs9x2FmWp6jv1a6dnmtO7y9PDFWrvK*R7SNdulLnVx2BRAqbx2FMPO5Owx3Dx3D-18x2dx2Fxxmyhx2BpeRWgVa0lgrsEC0Qx3Dx3Dzl9CxxQLipIzv3KOc8dldfgx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,m4JN6hKBnd8-aV0SspE,309169,-,-,-,-,-,-,-,b10b2a5c53f77c45eda18dcddf2892d2
ieeexplore.ieee.org,163.239.38.137,-,8175,[01/Dec/2017:00:02:26,-0500],GET /rest/document/204865/similar HTTP/1.1,200,4219,http://ieeexplore.ieee.org/document/204865/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),ndiQHs9x2FmWp6jv1a6dnmtO7y9PDFWrvK*R7SNdulLnVx2BRAqbx2FMPO5Owx3Dx3D-18x2dx2Fxxmyhx2BpeRWgVa0lgrsEC0Qx3Dx3Dzl9CxxQLipIzv3KOc8dldfgx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,m4JN6hKBnd8-aV0SspE,448162,-,-,-,-,-,-,-,b10b2a5c53f77c45eda18dcddf2892d2
ieeexplore.ieee.org,202.119.79.9,-,33092,[01/Dec/2017:00:02:25,-0500],GET /ielx5/9424/6387656/06303906.pdf?tp=&arnumber=6303906&isnumber=6387656 HTTP/1.1,200,887308,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6303906,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,wBjmKAbkuLTw4w9u6QlZzx2FdTn7cY7hFK*PbUxxI842OemevL0uFHwJSQx3Dx3D-18x2dkogVQ0Jyhdp6ZPQtUZbfUAx3Dx3D6x2B6cU0i6MUrwcmNbC830iQx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,254,33092,0,33092,3B2q2MgbQtY-aiAp1jI,1822339,-,-,-,-,-,-,NA,0b4307204c43488fe90cc804b17164f7
ieeexplore.ieee.org,166.125.251.10,-,9663,[01/Dec/2017:00:02:26,-0500],GET /stamp/banner.jsp HTTP/1.1,200,2535,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8026838&tag=1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,wBjmKAbkuLQx2BX7JqSAsSjSTD3dx2B0Xhtxx*pkx2BAwUnpllBDnAnTKlobogx3Dx3D-18x2djiAoUJgXcxx56ZPQtUZbfUAx3Dx3DHR9G5vnc5DXyJBF8KYcnXAx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,swLdKE8DMVW-akVESJL,138500,-,-,-,-,-,-,-,49060ea5f1d9920f2ed90d0431e73231
ieeexplore.ieee.org,104.173.217.4,-,-,[01/Dec/2017:00:02:26,-0500],GET /document/8070979/ HTTP/1.1,200,46248,-,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0,-,-,-,-,-,-,mTTkEare1LE-YOKumxM,644945,-,-,-,-,-,-,-,b044d22b48db1fd0d8bd584bceba590a
ieeexplore.ieee.org,111.186.108.250,-,22731,[01/Dec/2017:00:02:26,-0500],GET /stamp/banner.jsp HTTP/1.1,200,2546,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7933114,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0",rPSYk4qAp2XHAwDMqMuax2FyAxx0ksMLPuw*cTejjBp2CeWHmE2TleSKTgx3Dx3D-18x2dAPr1blVX3EQILyGpmx2Fh9wgx3Dx3DXxxrUWr4x2Bxxx2BJBarf3xxpE4wgx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,C0XI738u3nC-ZwMaQMG,110096,-,-,-,-,-,-,-,27226d6fe4736d8d140a9dda604ad8cb
ieeexplore.ieee.org,209.201.75.21,-,-,[01/Dec/2017:00:02:27,-0500],GET /document/7539335 HTTP/1.1,302,313,-,Java/1.8.0_151,-,-,-,-,-,-,-,43444,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,2607:f018:600:6:79a6:a7c2:a338:c881,-,10849,[01/Dec/2017:00:02:26,-0500],GET /stamp/banner.jsp HTTP/1.1,200,2557,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=703059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",wBjmKAbkuLRkc6KNEWjWM3ZTAx2FS0DGFy*iI9KuWAJQtc9TxxLovsnrcx2B1hx2FdY53x2Blwi4Wz5nadrOWgPKzW6x2BmQswx3Dx3D-18x2dvfiXcyyZENJTPTpUU0DGKQx3Dx3DLvrx2B93IGLok2Q1rsJx2F0yYwx3Dx3D-gdpPDF74rjhVhbSezWo23Ax3Dx3D-hAF6CbSbyWBiTg9Gw04M9Ax3Dx3D,-,-,-,-,-,GmRkaCJTx5A-aRkTBPs,166940,-,-,-,-,-,-,-,492bee05af4d0708f55dce6800588bd9
ieeexplore.ieee.org,144.13.30.34,-,88133,[01/Dec/2017:00:02:27,-0500],GET /ielx7/6221021/6376248/08122000.pdf?tp=&arnumber=8122000&isnumber=6376248 HTTP/1.1,206,65536,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8122000,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,wBjmKAbkuLSKq4aTe0eBQnStUx2BAUJeyW*EMYhH8r5oZdLXfBWyhVafgx3Dx3D-18x2dnrRyWIm5uLYa4tn0JGiq6Ax3Dx3DI8XGfLV0EjIgjycx2Bx2Bm8mKwx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,-,29017,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,2607:f018:600:6:79a6:a7c2:a338:c881,-,10849,[01/Dec/2017:00:02:27,-0500],GET /ielx4/5651/15190/00703059.pdf?tp=&arnumber=703059&isnumber=15190 HTTP/1.1,200,426235,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=703059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",wBjmKAbkuLRkc6KNEWjWM3ZTAx2FS0DGFy*iI9KuWAJQtc9TxxLovsnrcx2B1hx2FdY53x2Blwi4Wz5nadrOWgPKzW6x2BmQswx3Dx3D-18x2dvfiXcyyZENJTPTpUU0DGKQx3Dx3DLvrx2B93IGLok2Q1rsJx2F0yYwx3Dx3D-gdpPDF74rjhVhbSezWo23Ax3Dx3D-hAF6CbSbyWBiTg9Gw04M9Ax3Dx3D,-,233201,10849,0,10849,GmRkaCJTx5A-aRkTBPs,281287,-,-,-,-,-,-,NA,492bee05af4d0708f55dce6800588bd9
ieeexplore.ieee.org,72.247.177.172,-,-,[01/Dec/2017:00:02:27,-0500],GET /xploreAssets/MathJax-2.6.1/fonts/HTML-CSS/TeX/png/Main/Regular/120/2260.png?rev=2.6.1 HTTP/1.1,200,201,http://ieeexplore.ieee.org/document/1510826/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",-,-,-,-,-,-,-,99042,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,157.55.39.153,-,-,[01/Dec/2017:00:02:26,-0500],GET /xpl/abstractKeywords.jsp?reload=true&arnumber=4315770 HTTP/1.1,302,301,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),-,-,-,-,-,-,-,359081,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,144.13.30.34,-,88133,[01/Dec/2017:00:02:27,-0500],GET /ielx7/6221021/6376248/08122000.pdf?tp=&arnumber=8122000&isnumber=6376248 HTTP/1.1,206,65536,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8122000,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,wBjmKAbkuLSKq4aTe0eBQnStUx2BAUJeyW*EMYhH8r5oZdLXfBWyhVafgx3Dx3D-18x2dnrRyWIm5uLYa4tn0JGiq6Ax3Dx3DI8XGfLV0EjIgjycx2Bx2Bm8mKwx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,-,1624,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,209.201.75.21,-,-,[01/Dec/2017:00:02:27,-0500],GET /document/7539335 HTTP/1.1,302,313,-,Java/1.8.0_151,-,-,-,-,-,-,-,41495,-,-,-,-,-,-,-,-
ieeexplore.ieee.org:80,63.128.163.21,-,-,[01/Dec/2017:00:02:27,-0500],GET /virtual-journals/rfic?reload=true&-s HTTP/1.1,200,36045,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:13.0) Gecko/20100101 Firefox/13.0.1 WhiteHat Security,-,-,-,-,-,-,-,59068,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,39.50.48.41,-,-,[01/Dec/2017:00:02:27,-0500],GET /rest/document/36932/similar HTTP/1.1,200,4223,http://ieeexplore.ieee.org/document/36932/?reload=true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,-,172239,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,39.110.227.97,-,-,[01/Dec/2017:00:02:27,-0500],GET /rest/document/4068541/similar HTTP/1.1,200,4193,http://ieeexplore.ieee.org/document/4068541/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,0G3aREV9zPw-Y6qTUQa,240738,-,-,-,-,-,-,-,dd0fe18216acd865c7551c316c2ed117
ieeexplore.ieee.org,140.112.17.244,-,5659,[01/Dec/2017:00:02:27,-0500],GET /stamp/stamp.jsp?arnumber=6301680 HTTP/1.1,200,4131,http://ieeexplore.ieee.org/document/6301680/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",V48i6OpdFNx2BvTkbeZyN6uByAZu61qKDV*FrXhZWZ8xxY6boTPTHW87Bgx3Dx3D-18x2drwUQUeF9iAuix2BC4bxxs5fRAx3Dx3D5OhuqvaZFhRclfl1D095Hgx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,254,5659,0,5659,aTITaQkRhkl-agfy4Nr,262399,-,-,-,-,-,-,NA,02733367d0d516b6093cd6704bf4d42b
ieeexplore.ieee.org,134.84.192.103,-,9810,[01/Dec/2017:00:02:27,-0500],GET /ielx7/6858322/6866537/07111685.pdf?tp=&arnumber=7111685&isnumber=6866537 HTTP/1.1,200,189781,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",4PsqssNUSx2BINHwwOnGkoRjnToX2XImXF*BxxcNQRhqox2Bq0x2FxxcnE9pReQx3Dx3D-18x2ddjzpxxTBHe29TPTpUU0DGKQx3Dx3D743OkgfFAV6Y0BLjG90EOgx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,254,9810,0,9810,-,117569,-,-,-,-,-,-,NA,-
ieeexplore.ieee.org,133.30.123.239,-,-,[01/Dec/2017:00:02:26,-0500],GET /xpl/mostRecentIssue.jsp?punumber=4556699 HTTP/1.1,200,205115,http://dblp.uni-trier.de/db/conf/isca/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,-,-,-,-,-,-,eG2umbTw5yY-YTumJHn,967717,-,-,-,-,-,-,-,f0f0635009ce206bf0d78efd73b05add
ieeexplore.ieee.org,14.139.110.226,-,-,[01/Dec/2017:00:02:27,-0500],GET /Xplorehelp/img/Leaderboard_091217_Latest.png HTTP/1.1,200,73937,http://tpc.googlesyndication.com/safeframe/1-0-14/html/container.html,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,-,-,-,-,-,-,-,1446,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,14.139.110.226,-,-,[01/Dec/2017:00:02:27,-0500],GET /Xplorehelp/img/App_Store_Badge_100x30.png HTTP/1.1,200,3339,http://tpc.googlesyndication.com/safeframe/1-0-14/html/container.html,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,-,-,-,-,-,-,-,582,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,14.139.110.226,-,-,[01/Dec/2017:00:02:27,-0500],GET /Xplorehelp/img/Google_Play_Badge_100x30.png HTTP/1.1,200,3578,http://tpc.googlesyndication.com/safeframe/1-0-14/html/container.html,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,-,-,-,-,-,-,-,410,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,117.239.243.180,-,-,[01/Dec/2017:00:02:27,-0500],POST /rest/search/typeahead HTTP/1.1,200,2837,http://ieeexplore.ieee.org/search/searchresult.jsp?newsearch=true&queryText=biometric,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,1CmwystHV9n-alB1vb9,49491,-,-,-,-,-,-,-,10628d97fdeaacaf57a836faab616730
ieeexplore.ieee.org,39.110.227.97,-,-,[01/Dec/2017:00:02:27,-0500],GET /rest/document/4068541/toc HTTP/1.1,200,2379,http://ieeexplore.ieee.org/document/4068541/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,0G3aREV9zPw-Y6qTUQa,72907,-,-,-,-,-,-,-,dd0fe18216acd865c7551c316c2ed117
ieeexplore.ieee.org,183.171.90.230,-,-,[01/Dec/2017:00:02:27,-0500],GET /document/1028525/?section=abstract HTTP/1.1,200,43190,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,pcyz3Mqt8ba-afqW3Dc,506446,-,-,-,-,-,-,-,d7d6225a60e0291e6127f1cd11a9ef86
ieeexplore.ieee.org,14.139.110.226,-,-,[01/Dec/2017:00:02:27,-0500],GET /rest/document/1336725?logAccess=true HTTP/1.1,200,43589,http://ieeexplore.ieee.org/document/1336725/?reload=true,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,-,-,-,-,-,-,-,315299,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,160.20.58.88,-,-,[01/Dec/2017:00:02:27,-0500],GET /document/5953530/ HTTP/1.1,302,315,http://ieeexplore.ieee.org/rest/search,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",-,-,-,-,-,-,-,43278,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,209.201.75.21,-,-,[01/Dec/2017:00:02:27,-0500],GET /document/7533463 HTTP/1.1,302,313,-,Java/1.8.0_151,-,-,-,-,-,-,-,53778,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,39.50.48.41,-,-,[01/Dec/2017:00:02:27,-0500],GET /rest/document/36932/toc HTTP/1.1,200,1744,http://ieeexplore.ieee.org/document/36932/?reload=true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,-,26250,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,134.87.159.147,-,10263,[01/Dec/2017:00:02:27,-0500],GET /rest/document/1563617/similar HTTP/1.1,200,4396,http://ieeexplore.ieee.org/document/1563617/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.221 Safari/537.36 SE 2.X MetaSr 1.0",FAcONgsm7r6xx0vq9p2MQqp8TEwDoxxvD0*HTv2kjI8bbOx2Bgm9UlGNvjQx3Dx3D-18x2dijoN3jC4PWB6ZPQtUZbfUAx3Dx3DsGTi44auWnEAYlx2BHajmYLAx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,z377EbVoeGp-aiJnR8q,427333,-,-,-,-,-,-,-,ff2d0263efcc1d5806fb498d0dfbf8e9
ieeexplore.ieee.org,155.69.24.171,-,5639,[01/Dec/2017:00:02:27,-0500],GET /customer_logos/5639_Nanyang_techuniv.gif HTTP/1.1,304,0,http://ieeexplore.ieee.org/document/8065136/?reload=true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",wBjmKAbkuLRUd50yVRJP0WDFzkDrPlqB*c1Im33UCGmAVCSgZfW5x2BWQx3Dx3D-18x2dfDsBxxTOm9Pyix2BC4bxxs5fRAx3Dx3DKI4Jpu2NjXqmKcWuXcDHdQx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,-,204,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,123.125.67.163,-,-,[01/Dec/2017:00:02:27,-0500],GET /xpl/articleDetails.jsp?arnumber=4624595&reload=true HTTP/1.1,302,351,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),-,-,-,-,-,-,-,36549,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,157.55.39.153,-,-,[01/Dec/2017:00:02:27,-0500],GET /rest/document/4393127/similar HTTP/1.1,200,0,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),-,-,-,-,-,-,-,5655,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,140.112.17.244,-,5659,[01/Dec/2017:00:02:27,-0500],GET /stamp/banner.jsp HTTP/1.1,200,2553,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6301680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",V48i6OpdFNx2BvTkbeZyN6uByAZu61qKDV*FrXhZWZ8xxY6boTPTHW87Bgx3Dx3D-18x2drwUQUeF9iAuix2BC4bxxs5fRAx3Dx3D5OhuqvaZFhRclfl1D095Hgx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,aTITaQkRhkl-agfy4Nr,149592,-,-,-,-,-,-,-,02733367d0d516b6093cd6704bf4d42b
ieeexplore.ieee.org,69.176.110.179,-,-,[01/Dec/2017:00:02:28,-0500],HEAD / HTTP/1.1,301,0,-,-,-,-,-,-,-,-,-,166,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,43.225.20.245,-,4535589,[01/Dec/2017:00:02:27,-0500],GET /rest/document/6354294/toc HTTP/1.1,200,1943,http://ieeexplore.ieee.org/document/6354294/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",ndiQHs9x2FmWoRm43dtLzTZhKYyzxxxxIt6e*ttW5Qvx2Fh7xxSwEHWUP2HxxKgx3Dx3D-18x2dYx2FLjYohNF0eix2BC4bxxs5fRAx3Dx3DzaQbfOVZBANQnplxxkB2Sigx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,Qea574Y45g5-amgydNM,253714,-,-,-,-,-,-,-,a6073a550380921737521be5eec538b9
ieeexplore.ieee.org,39.110.227.97,-,-,[01/Dec/2017:00:02:28,-0500],GET /rest/document/4068541/snippet HTTP/1.1,200,718,http://ieeexplore.ieee.org/document/4068541/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,0G3aREV9zPw-Y6qTUQa,41613,-,-,-,-,-,-,-,dd0fe18216acd865c7551c316c2ed117
-,140.98.34.251,-,-,[01/Dec/2017:00:02:28,-0500],GET /Xplore/guesthome.jsp?reload=true,200,20656,-,-,-,-,-,-,-,-,-,27767,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,134.87.159.147,-,10263,[01/Dec/2017:00:02:27,-0500],GET /rest/document/1563617/toc HTTP/1.1,200,2718,http://ieeexplore.ieee.org/document/1563617/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.221 Safari/537.36 SE 2.X MetaSr 1.0",FAcONgsm7r6xx0vq9p2MQqp8TEwDoxxvD0*HTv2kjI8bbOx2Bgm9UlGNvjQx3Dx3D-18x2dijoN3jC4PWB6ZPQtUZbfUAx3Dx3DsGTi44auWnEAYlx2BHajmYLAx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,z377EbVoeGp-aiJnR8q,385537,-,-,-,-,-,-,-,ff2d0263efcc1d5806fb498d0dfbf8e9
ieeexplore.ieee.org,204.236.160.244,-,-,[01/Dec/2017:00:02:28,-0500],GET /rss/TOC2945.XML HTTP/1.1,200,24485,-,"Digg Feed Fetcher 1.0 (Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.1 Safari/534.48.3)",-,-,-,-,-,-,-,173,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,43.225.20.245,-,4535589,[01/Dec/2017:00:02:27,-0500],GET /rest/document/6354294/similar HTTP/1.1,200,3645,http://ieeexplore.ieee.org/document/6354294/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",ndiQHs9x2FmWoRm43dtLzTZhKYyzxxxxIt6e*ttW5Qvx2Fh7xxSwEHWUP2HxxKgx3Dx3D-18x2dYx2FLjYohNF0eix2BC4bxxs5fRAx3Dx3DzaQbfOVZBANQnplxxkB2Sigx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,Qea574Y45g5-amgydNM,432566,-,-,-,-,-,-,-,a6073a550380921737521be5eec538b9
ieeexplore.ieee.org,209.201.75.21,-,-,[01/Dec/2017:00:02:28,-0500],GET /document/7533463 HTTP/1.1,302,313,-,Java/1.8.0_151,-,-,-,-,-,-,-,48810,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,68.180.229.100,-,-,[01/Dec/2017:00:02:27,-0500],GET /document/913177?reload=true HTTP/1.1,200,53394,-,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),-,-,-,-,-,-,-,637957,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,202.120.36.216,-,7865,[01/Dec/2017:00:02:27,-0500],GET /xpl/articleDetails.jsp?arnumber=7405210 HTTP/1.1,302,319,https://www.baidu.com/link?url=pG8_M70caBv8l8zxmXUiieCUtNNKnZbSS0DZ-RT3lG55ZDC7kJleZcYV1bxZH5ZBOkHUKxrct127KmYMtaGJjkT4Vu4lJNbLYwW3srHa9pi&wd=&eqid=b12ff8c600040c41000000035a20e234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",KJAn74wwOGRxxaO4YpKRKlMGMX8nrhdfI*koffsGzXnc13BW44QihiVgx3Dx3D-18x2dsY4qB7Ai2jx2Fsoix2BefrHXeAx3Dx3Dx2FigI7jCDlHRRI7XrbLALDAx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,GWZyIqqhmTs-aPQVUwp,775286,-,-,-,-,-,-,-,6f1a1d571310663979d97070fb7b2aa8
